Mushihimesama Futari Ver 1.5	X360	2009	Shooter	Cave	0.00	EU
F1 2002	GC	2002	Racing	Electronic Arts	10000.00	EU
Pocket Fighter	SAT	1998	Fighting	Capcom	0.00	EU
Lock On: Modern Air Combat	PC	2003	Simulation	Ubisoft	30000.00	EU
Toaru Majutsu no Kagaku no Ensemble	PSP	2013	Adventure	Namco Bandai Games	0.00	EU
Ojyousama Express	SAT	1998	Strategy	Media Works	0.00	EU
Guilty Gear XX Accent Core Plus	Wii	2009	Fighting	PQube	20000.00	EU
Starsky & Hutch	GBA	2003	Racing	Empire Interactive	10000.00	EU
Super Meat Boy: Ultra Edition!	PC	2011	Platform	Unknown	20000.00	EU
Sitting Ducks	GBA	2003	Platform	LSP Games	10000.00	EU
Brothers Conflict: Brilliant Blue	PSP	2013	Adventure	Idea Factory	0.00	EU
JoJo's Bizarre Adventure: Eyes of Heaven	PS3	2015	Fighting	Namco Bandai Games	0.00	EU
Hajime no Ippo: The Fighting! (2014)	PS3	2014	Sports	Namco Bandai Games	0.00	EU
Eyeshield 21: Field Saikyou no Senshi Tachi	Wii	2007	Role-Playing	Nintendo	0.00	EU
Fullmetal Alchemist: Brotherhood	PSP	N/A	Action	Unknown	0.00	EU
To LoveRu Trouble: Waku Waku! Rinkangakkou-Hen	DS	2008	Adventure	Marvelous Interactive	0.00	EU
Medabots 9: Metabee / Rokusho	3DS	2015	Role-Playing	Rocket Company	0.00	EU
Doodle Hex	DS	2008	Puzzle	Pinnacle	30000.00	EU
Homeworld 2	PC	2003	Strategy	Vivendi Games	30000.00	EU
Hakuoki Zuisouroku Omokage Hana	PSV	2015	Action	Idea Factory	0.00	EU
Hearts of Iron IV	PC	2016	Strategy	Paradox Interactive	30000.00	EU
thinkSMART FAMILY!	Wii	2010	Misc	Conspiracy Entertainment	0.00	EU
Last Escort: Club Katze	PSP	2010	Adventure	D3Publisher	0.00	EU
Stacked with Daniel Negreanu	XB	2006	Misc	Myelin Media	10000.00	EU
Shin Koihime Musou: Otome Ryouran * Sangokushi Engi - Wei-Hen	PSP	2010	Adventure	Yeti	0.00	EU
Rayman 3: Hoodlum Havoc	PC	2003	Platform	Ubisoft	30000.00	EU
Otometeki Koi Kakumei * Love Revo	PS2	2006	Adventure	Interchannel	0.00	EU
Phantasy Star Online 2 Episode 4: Deluxe Package	PS4	2017	Role-Playing	Sega	0.00	EU
Timmy Time	DS	2011	Action	Avanquest	30000.00	EU
Infinite Stratos 2: Ignition Hearts	PSV	2014	Adventure	5pb	0.00	EU
Dr. Muto	GC	2002	Platform	Midway Games	10000.00	EU
Airship Q	PSV	2015	Platform	Cygames	0.00	EU
Ratatouille	PC	2007	Action	THQ	10000.00	EU
Otomedius Gorgeous	X360	2008	Shooter	Konami Digital Entertainment	0.00	EU
Jikandia: The Timeless Land	PSP	2010	Role-Playing	Idea Factory	0.00	EU
Egg Mania: Eggstreme Madness	PS2	2002	Puzzle	Kemco	10000.00	EU
Super Heroine Chronicle	PS3	2014	Role-Playing	Namco Bandai Games	0.00	EU
Boot Camp Academy	Wii	2010	Action	Zoo Games	0.00	EU
Kiniro no Corda 3	PS2	2010	Adventure	Tecmo Koei	0.00	EU
Zero Escape: Virtue's Last Reward	3DS	2012	Adventure	Rising Star Games	0.00	EU
Darkstalkers Resurrection	PS3	2013	Fighting	Capcom	0.00	EU
Take On Helicopters	PC	2011	Simulation	Unknown	20000.00	EU
Highschool Terra Story	SAT	1998	Adventure	KID	0.00	EU
Emergency! Disaster Rescue Squad	DS	2009	Simulation	Destineer	0.00	EU
Shaun White Skateboarding	PC	2010	Sports	Ubisoft	30000.00	EU
Empire Earth II	PC	2005	Strategy	Vivendi Games	30000.00	EU
Suggoi! Arcana Heart 2	PS2	2009	Fighting	AQ Interactive	0.00	EU
MotoGP 15	XOne	2015	Racing	Milestone S.r.l.	30000.00	EU
NBA 2K13	PC	2012	Sports	Take-Two Interactive	20000.00	EU
Mother Goose no Himitsu no Yakata	PSP	2011	Adventure	Quinrose	0.00	EU
Harry Potter and the Half-Blood Prince	PC	2009	Action	Electronic Arts	30000.00	EU
Winning Post 7 2009	PSP	2009	Sports	Tecmo Koei	0.00	EU
Knights of Honor	PC	2004	Strategy	Sunflowers	20000.00	EU
Puzzle & Action: Tant-R	GEN	1994	Misc	Sega	0.00	EU
Code Lyoko: Quest for Infinity	PSP	2008	Action	Game Factory	0.00	EU
Away: Shuffle Dungeon	DS	2008	Role-Playing	Majesco Entertainment	0.00	EU
Digimon World 4	XB	2005	Role-Playing	Atari	10000.00	EU
Bubble Bobble Evolution	PSP	2006	Puzzle	Rising Star Games	0.00	EU
Codename: Panzers Cold War	PC	2009	Strategy	Atari	20000.00	EU
Kekkaishi: Kokubourou Shuurai	DS	2008	Action	Namco Bandai Games	0.00	EU
Shugo Chara! Amunonijiro Chara Change	DS	2008	Action	Konami Digital Entertainment	0.00	EU
Galleon: Islands of Mystery	XB	2004	Action	SCi	10000.00	EU
Renai 0 Kilometer	PSP	2013	Adventure	Alchemist	0.00	EU
World Sports Competition	PS3	2009	Sports	Hudson Soft	0.00	EU
Summon Night 6: Lost Borders	PS4	2016	Action	Namco Bandai Games	0.00	EU
Tantei Jinguuji Saburo DS: Kienai Kokoro	DS	2008	Adventure	Arc System Works	0.00	EU
Far East of Eden Shinden	NG	1995	Fighting	Hudson Soft	0.00	EU
Sunny Garcia Surfing	PS2	2001	Sports	Ubisoft	10000.00	EU
MotorHead	PS	1998	Racing	Gremlin Interactive Ltd	10000.00	EU
Alia's Carnival! Sacrament	PSV	2015	Adventure	dramatic create	0.00	EU
Nacho Libre	DS	2006	Action	Majesco Entertainment	0.00	EU
StormLover	PSP	2010	Adventure	D3Publisher	0.00	EU
Gensou Suikoden I & II	PSP	2006	Role-Playing	Konami Digital Entertainment	0.00	EU
Gloria Union	PSP	2011	Role-Playing	Atlus	0.00	EU
Ebikore Photo Kano Kiss	PSV	2015	Action	Kadokawa Games	0.00	EU
Bad Apple Wars	PSV	2015	Action	Idea Factory	0.00	EU
Transformers: Devastation	PC	2015	Action	Activision	30000.00	EU
Eyeshield 21: DevilBats DevilDays	GBA	2006	Role-Playing	Nintendo	0.00	EU
Jyuzaengi: Engetsu Sangokuden	PSP	2012	Action	Idea Factory	0.00	EU
Shin Sangoku Musou Online: Kamishou Ranbu	PS3	2010	Action	Tecmo Koei	0.00	EU
Dancing Blade II: Tears of Eden	PS	1999	Adventure	Konami Digital Entertainment	0.00	EU
Kokoro no Kokoron	DS	2011	Misc	Namco Bandai Games	0.00	EU
Hiiro no Kakera 3: Aoikuro no Kusabi	PS2	2008	Adventure	Idea Factory	0.00	EU
BeatMania IIDX 13: DistorteD	PS2	2007	Simulation	Konami Digital Entertainment	0.00	EU
Section 8	PC	2009	Shooter	SouthPeak Games	10000.00	EU
Go! Go! Hypergrind	GC	2003	Sports	Atlus	10000.00	EU
Keshisasu-Kun: Battle Kas-tival	DS	2010	Action	Konami Digital Entertainment	0.00	EU
Kaidan Restaurant: Zoku! Shin Menu 100-Sen	DS	2011	Misc	Namco Bandai Games	0.00	EU
Hot Pixel	PSP	2007	Puzzle	Atari	0.00	EU
Peak Performance	PS	1997	Racing	JVC	10000.00	EU
Dance Dance Revolution: Hottest Party 5	Wii	2011	Misc	Konami Digital Entertainment	30000.00	EU
Who Wants to be a Millionaire: 2nd Edition	Wii	2008	Misc	Ubisoft	30000.00	EU
Kyokugen Dasshutsu ADV: Zennin Shiboudesu	3DS	2012	Adventure	ChunSoft	0.00	EU
DokiDoki Majo Shinpan! 2	DS	2008	Adventure	SNK Playmore	0.00	EU
S.L.A.I.: Steel Lancer Arena International	PS2	2005	Simulation	Konami Digital Entertainment	10000.00	EU
Pet Alien: An Intergalactic Puzzlepalooza	DS	2007	Action	Game Factory	0.00	EU
Freaky Flyers	XB	2003	Racing	Midway Games	10000.00	EU
Blokus Portable: Steambot Championship	PSP	2006	Puzzle	Majesco Entertainment	0.00	EU
Renai Revenge	PSV	2015	Adventure	TGL	0.00	EU
Zoboomafoo: Leapin' Lemurs!	PS	2001	Action	Encore	10000.00	EU
Atelier Shallie Plus: Alchemists of the Dusk Sea	PSV	2016	Role-Playing	Tecmo Koei	0.00	EU
Dennou Senki Virtual-On Force	X360	2010	Fighting	Sega	0.00	EU
Sins of a Solar Empire	PC	2008	Strategy	Pinnacle	20000.00	EU
Graffiti Kingdom	PS2	2004	Role-Playing	505 Games	10000.00	EU
Langrisser: Re:Incarnation Tensei	3DS	2015	Role-Playing	Extreme Entertainment Group	0.00	EU
Nettou! Powerful Koushien	DS	2010	Sports	Konami Digital Entertainment	0.00	EU
Lords of the Fallen	PC	2014	Role-Playing	Square Enix	30000.00	EU
Great Edo Blacksmith	PSV	2014	Adventure	Nippon Ichi Software	0.00	EU
Armored Core SL: Silent Line Portable	PSP	2009	Simulation	From Software	0.00	EU
Gotouchi Tetsudou: Gotouchi Chara to Nihon Zenkoku no Tabi	WiiU	2014	Misc	Namco Bandai Games	0.00	EU
Combat Elite: WWII Paratroopers	XB	N/A	Shooter	Unknown	10000.00	EU
To LoveRu Trouble: Doki Doki! Rinkaigakkou-Hen	PSP	2008	Adventure	Marvelous Interactive	0.00	EU
Lethal Enforcers I & II	PS	1996	Shooter	Konami Digital Entertainment	10000.00	EU
Klonoa 2: Dream Champ Tournament	GBA	2002	Platform	Namco Bandai Games	10000.00	EU
Shantae and the Pirate's Curse	3DS	2015	Platform	Intergrow	0.00	EU
Minna no Golf Jou Vol.1	PSP	2007	Sports	Sony Computer Entertainment	0.00	EU
The Peanuts Movie: Snoopy's Grand Adventure	3DS	2015	Action	Activision	30000.00	EU
Resident Evil 4	PC	2007	Action	Ubisoft	20000.00	EU
Power Rangers Super Megaforce	3DS	2014	Action	Namco Bandai Games	10000.00	EU
Teenage Mutant Ninja Turtles: Mutants in Manhattan	X360	2016	Action	Activision	20000.00	EU
Cabela's Big Game Hunter: Pro Hunts	PS3	2014	Shooter	Activision	0.00	EU
Super Collapse! II	GBA	2004	Puzzle	Majesco Entertainment	10000.00	EU
Ducati World Racing Challenge	PS	2001	Racing	Acclaim Entertainment	10000.00	EU
Pop'n Music 14 Fever!	PS2	2007	Misc	Konami Digital Entertainment	0.00	EU
Golden Nugget Casino / Texas Hold 'Em Double Pack	GBA	2005	Misc	Majesco Entertainment	10000.00	EU
Judie no Atelier: Guramnat no Renkinjutsu - Toraware no Morito	PSP	2010	Role-Playing	Gust	0.00	EU
Lux-Pain (JP sales)	DS	2008	Adventure	Rising Star Games	0.00	EU
Smashing Drive	GBA	2004	Racing	Zoo Digital Publishing	10000.00	EU
Senko no Ronde DUO	X360	2010	Fighting	G.Rev	0.00	EU
Starshot: Space Circus Fever	N64	1998	Platform	Infogrames	10000.00	EU
Charlie Blasts Territory	N64	1999	Action	Kemco	10000.00	EU
Big Mountain 2000	N64	1998	Sports	Imagineer	10000.00	EU
Tokimeki Memorial Girl's Side 1st Love Plus	DS	2009	Adventure	Konami Digital Entertainment	0.00	EU
CIMA: The Enemy	GBA	2003	Role-Playing	Marvelous Interactive	10000.00	EU
N+	PSP	2007	Platform	Atari	0.00	EU
Katekyoo Hitman Reborn! Kizuna no Tag Battle	PSP	2010	Fighting	Marvelous Interactive	0.00	EU
Code Geass: Hangyaku no Lelouch	DS	2007	Action	Namco Bandai Games	0.00	EU
GTR Evolution	PC	2008	Racing	Atari	20000.00	EU
Hudson x GReeeeN Live!? DeeeeS!?	DS	2010	Misc	Hudson Soft	0.00	EU
Daibakushou: Jinsei Gekijou	SNES	1995	Misc	Taito	0.00	EU
Marble Madness / Klax	GBA	2005	Puzzle	Zoo Digital Publishing	10000.00	EU
Downstream Panic!	PSP	2008	Action	Atari	0.00	EU
DJ Max Portable 3	PSP	2010	Misc	CyberFront	0.00	EU
Suzumiya Haruhi no Chokuretsu	DS	2009	Adventure	Sega	0.00	EU
SimCity	PC	1988	Simulation	Maxis	20000.00	EU
The Idolmaster: Gravure For You! Vol. 5	PS3	2012	Misc	Namco Bandai Games	0.00	EU
S.Y.K Renshouden	PS2	2010	Adventure	Idea Factory	0.00	EU
Casino Chaos With Las Vegas Players Collection	PC	2011	Misc	THQ	0.00	EU
Hiiro no Kakera: Shin Tamayori Hime Denshou - Piece of Future	PSP	2011	Adventure	Idea Factory	0.00	EU
Konpeki no Kantai	SNES	1995	Strategy	Angel Studios	0.00	EU
D.C.I.F.: Da Capo Innocent Finale	PS2	2009	Adventure	Sweets	0.00	EU
Galaxy Angel II: Mugen Kairou no Kagi	PS2	2007	Strategy	Broccoli	0.00	EU
Nectaris: Military Madness	PS	1998	Strategy	Hudson Soft	10000.00	EU
Doom 3 BFG Edition	PC	2012	Shooter	Bethesda Softworks	20000.00	EU
Tenka-bito	PS2	2006	Strategy	Sega	0.00	EU
BRAHMA Force: The Assault on Beltlogger 9	PS	1996	Shooter	JVC	10000.00	EU
Petz: Dolphinz Encounter	DS	2009	Simulation	Ubisoft	10000.00	EU
Star Trek: Tactical Assault	PSP	2006	Strategy	Ubisoft	10000.00	EU
Katekyoo Hitman Reborn! DS: Ore ga Boss! Saikyou Family Taisen	DS	2009	Action	Takara Tomy	0.00	EU
Samurai Spirits: Tenkaichi Kenkakuden	PS2	N/A	Fighting	Unknown	0.00	EU
Robo Pit	PS	1995	Fighting	Kokopeli Digital Studios	10000.00	EU
Emily Archer and the Curse of Tutankhamun	DS	2011	Adventure	Mastertronic	30000.00	EU
Story Hour: Adventures	Wii	2008	Adventure	Zoo Digital Publishing	0.00	EU
Braid	PC	2009	Platform	Number None	20000.00	EU
Muv-Luv Alternative: Total Eclipse	PS3	2013	Simulation	5pb	0.00	EU
R-Type III: The Third Lightning	GBA	2004	Shooter	Zoo Digital Publishing	10000.00	EU
Star Wars: The Force Unleashed II	PC	2010	Action	LucasArts	0.00	EU
Need for Speed (2015)	PC	2016	Racing	Electronic Arts	30000.00	EU
Hakuouki	PS2	2008	Adventure	Idea Factory	0.00	EU
Princess Natasha: Student, Secret Agent, Princess	DS	2006	Action	Zoo Digital Publishing	0.00	EU
Atomic Betty	GBA	2005	Puzzle	Atari	10000.00	EU
Monster Hunter Frontier Online: Season 10	X360	2011	Role-Playing	Capcom	0.00	EU
Robin Hood: Defender of the Crown	XB	2003	Strategy	Capcom	10000.00	EU
Street Jam Basketball	GBA	2004	Sports	Zoo Digital Publishing	10000.00	EU
Master of Monsters: Disciples of Gaia	PS	1997	Strategy	Agetec	10000.00	EU
Armored Core: Last Raven Portable	PSP	2010	Simulation	From Software	0.00	EU
SD Gundam: Gashapon Wars	Wii	2010	Strategy	Namco Bandai Games	0.00	EU
Commander: Conquest of the Americas	PC	2010	Strategy	Paradox Interactive	20000.00	EU
Curious George	XB	2006	Action	Namco Bandai Games	10000.00	EU
Disney's Aladdin	GBA	2003	Platform	Capcom	10000.00	EU
Royal Palace of White Sword and The City of Gentiles	PC	2009	Role-Playing	Take-Two Interactive	20000.00	EU
Virtual Pool: Tournament Edition	XB	2005	Sports	Global Star	10000.00	EU
Kung Fu Panda: Showdown of Legendary Legends	X360	2015	Action	Little Orbit	30000.00	EU
Nippon no Asoko de	PSP	2008	Misc	Sony Computer Entertainment	0.00	EU
007: Quantum of Solace	PC	2008	Action	Activision	10000.00	EU
MapleStory DS	DS	2010	Role-Playing	Nexon	0.00	EU
Phantasy Star Online 2: Episode 3 Deluxe Package	PSV	2015	Action	Sega	0.00	EU
Pimp My Ride: Street Racing	DS	2009	Racing	Activision	0.00	EU
Let's Dance with Mel B	PS3	2011	Sports	Black Bean Games	20000.00	EU
Popeye: Rush for Spinach	GBA	2005	Platform	Atari	10000.00	EU
Culdcept	PS2	2002	Strategy	Sega	10000.00	EU
Beyblade Evolution	3DS	2013	Action	Rising Star Games	10000.00	EU
Pro Cycling Manager 2016	PC	2016	Sports	Focus Home Interactive	30000.00	EU
Blue Breaker: Ken Yorimo Hohoemi o	PCFX	1996	Role-Playing	NEC	0.00	EU
BeatMania IIDX 15: DJ Troopers	PS2	2008	Simulation	Konami Digital Entertainment	0.00	EU
Heathcliff! The Fast and the Furriest	Wii	2010	Racing	Storm City Games	0.00	EU
Hyperdimension Neptunia Vs. Sega Hard Girls: Yume no Gattai Special	PSV	2015	Role-Playing	Compile Heart	0.00	EU
Planet of the Apes	GBA	2001	Action	Ubisoft	10000.00	EU
Gekiatsu!! Pachi Game Tamashi Vol. 1: CR Evangelion - Shinjitsu no Tsubasa	PSP	2011	Misc	Unknown	0.00	EU
Worms	PS3	2009	Strategy	Sony Computer Entertainment	20000.00	EU
Drake & Josh: Talent Showdown	DS	2007	Adventure	THQ	0.00	EU
Real World Golf	XB	2006	Sports	Mad Catz	10000.00	EU
Winx Club: Rockstars	DS	2010	Adventure	Namco Bandai Games	30000.00	EU
Hissatsu Pachinko Collection 3	SNES	1995	Misc	Sunsoft	0.00	EU
Oumagatoki: Kaidan Romance	PSP	2012	Action	Quinrose	0.00	EU
Jack Keane	PC	2008	Adventure	Kalypso Media	20000.00	EU
World of Zoo	PC	2009	Simulation	THQ	20000.00	EU
Kung Fu Panda: Legendary Warriors	DS	2008	Action	Activision	0.00	EU
Mahjong Kakutou Club: Zenkoku Taisenban	PS3	2006	Misc	Konami Digital Entertainment	0.00	EU
Hayate no Gotoku! Nightmare Paradise	PSP	2009	Adventure	Konami Digital Entertainment	0.00	EU
NBA 08	PSP	2007	Sports	Sony Computer Entertainment	0.00	EU
Secret Files 2: Puritas Cordis	Wii	2009	Adventure	Deep Silver	30000.00	EU
Nanashi no Game Me	DS	2009	Action	Square Enix	0.00	EU
Heroes of Hellas 2: Olympia	DS	2012	Puzzle	Unknown	30000.00	EU
Young Justice: Legacy	3DS	2013	Action	Namco Bandai Games	0.00	EU
Syberia	PC	2002	Action	Microids	20000.00	EU
Bladestorm: Nightmare	PS3	2015	Action	Tecmo Koei	0.00	EU
NatGeo Challenge! Wild Life	X360	2010	Misc	Black Bean Games	20000.00	EU
Higurashi no Naku Koro ni Iki	PSV	2015	Action	Kaga Create	0.00	EU
HappinessCharge PreCure! Kawarun Collection	3DS	2014	Misc	Namco Bandai Games	0.00	EU
Battle vs. Chess	PC	N/A	Misc	TopWare Interactive	20000.00	EU
Dream Pinball 3D	DS	2008	Misc	SouthPeak Games	0.00	EU
DICE: DNA Integrated Cybernetic Enterprises	PS2	2005	Shooter	Namco Bandai Games	10000.00	EU
Battlefield 1942: The WW II Anthology	PC	2004	Shooter	Electronic Arts	10000.00	EU
Treasure Gaust: Gaust Diver Crimson Red / Deep Purple	DS	2007	Action	Namco Bandai Games	0.00	EU
Megpoid the Music#	PSP	2013	Misc	Asgard	0.00	EU
Game of Thrones (Telltale)	XOne	2015	Adventure	Telltale Games	0.00	EU
Wallace & Gromit in Project Zoo	XB	2003	Platform	BAM! Entertainment	10000.00	EU
Rugby League Live	PS3	2010	Sports	Home Entertainment Suppliers	20000.00	EU
Grid Runner	PS	1996	Action	Virgin Interactive	10000.00	EU
Saihai no Yukue	DS	2008	Strategy	Tecmo Koei	0.00	EU
Metal Dungeon	XB	2002	Role-Playing	Xicat Interactive	10000.00	EU
Drome Racers	GC	2003	Racing	Electronic Arts	10000.00	EU
Guitar Freaks V & DrumMania V	PS2	2006	Simulation	Konami Digital Entertainment	0.00	EU
Tago Akira no Atama no Taisou Dai-1-Shuu: Nazotoki Sekai Isshuu Ryokou	DS	2009	Adventure	Level 5	0.00	EU
Driver: Parallel Lines	Wii	2007	Racing	Ubisoft	10000.00	EU
Doom	PC	1992	Shooter	id Software	0.00	EU
Gekido Advance: Kintaro's Revenge	GBA	2002	Action	Zoo Digital Publishing	10000.00	EU
OZMAFIA!! -vivace-	PSV	2015	Adventure	dramatic create	0.00	EU
Girls Only	DS	2010	Simulation	Foreign Media Games	0.00	EU
Future Tactics: The Uprising	XB	2004	Strategy	JoWood Productions	10000.00	EU
Power Poke Dash	GBA	2006	Sports	Konami Digital Entertainment	0.00	EU
Hisshou Pachinko*Pachi-Slot Kouryaku Series DS Vol. 4: Shinseiki Evangelion - Saigo no Mono	DS	2009	Misc	D3Publisher	0.00	EU
Detective Opera: Milky Holmes 2	PSP	2012	Adventure	BushiRoad	0.00	EU
Turn It Around	DS	2006	Action	505 Games	0.00	EU
Blaze Union: Story to Reach the Future	PSP	2010	Role-Playing	Sting	0.00	EU
Attack on Titan (KOEI)	XOne	2016	Action	Tecmo Koei	10000.00	EU
Medabots Girls Mission: Metabee Ver. / Rokusho Ver.	3DS	2016	Role-Playing	Rocket Company	0.00	EU
Race Driver 2006	PSP	2006	Racing	Codemasters	0.00	EU
Higurashi no Naku Koro ni Kizuna: Dai-Yon-Kan - Kizuna	DS	2010	Adventure	Alchemist	0.00	EU
Buffy the Vampire Slayer: Wrath of the Darkhul King	GBA	2003	Action	THQ	10000.00	EU
My Hero Academia: Battle for All	3DS	2016	Action	Namco Bandai Games	0.00	EU
Nisekoi: Yomeiri!?	PSV	2014	Adventure	Konami Digital Entertainment	0.00	EU
New Tokyo Legacy: Operation Babel	PSV	2015	Role-Playing	5pb	0.00	EU
Gekiatsu!! Pachi Game Tamashi Vol. 2: CR Evangelion - Shinjitsu no Tsubasa	PS3	2011	Misc	Unknown	0.00	EU
Rugby League Live 3	X360	2015	Action	Tru Blu Entertainment	30000.00	EU
Triple Pack: Xbox Live Arcade Compilation	X360	2011	Misc	Microsoft Game Studios	0.00	EU
101-in-1 Sports Party Megamix	Wii	2010	Sports	Nordcurrent	0.00	EU
Roadsters	PS	2000	Racing	Titus	10000.00	EU
The Croods: Prehistoric Party!	WiiU	2013	Misc	D3Publisher	10000.00	EU
Exist Archive: The Other Side of the Sky	PS4	2015	Role-Playing	Aksys Games	0.00	EU
DeathSmiles II	X360	2010	Shooter	Cave	0.00	EU
Romance of the Three Kingdoms II	3DS	2015	Strategy	Tecmo Koei	0.00	EU
Calcio Bit	GBA	2006	Sports	Nintendo	0.00	EU
Monsters vs. Aliens	PC	2009	Action	Activision	10000.00	EU
Whiteout	XB	2002	Racing	Konami Digital Entertainment	10000.00	EU
Hyakumanton no Bara Bara	PSP	2010	Strategy	Sony Computer Entertainment	0.00	EU
Galaxy Angel II: Zettairyouiki no Tobira	PS2	2006	Strategy	Broccoli	0.00	EU
The Great Mystery Hidden Object Package 5	PC	2015	Adventure	Rondomedia	30000.00	EU
1000 Cooking Recipes from ELLE à table	DS	2010	Misc	Nintendo	20000.00	EU
Hajime no Ippo: The Fighting	GBA	2002	Fighting	ESP	0.00	EU
Merv Griffin's Crosswords	DS	2008	Puzzle	ValuSoft	0.00	EU
Stellaris	PC	2016	Strategy	Paradox Interactive	30000.00	EU
Spectral Souls: Resurrection of the Ethereal Empires	PSP	2005	Role-Playing	Idea Factory	0.00	EU
Sokukoku no Kusabi: Hiiro no Kakera 3 Portable	PSP	2010	Adventure	Idea Factory	0.00	EU
Syberia II	XB	2004	Adventure	Ubisoft	10000.00	EU
PopCap Hits! Vol 2	X360	2011	Misc	Mastertronic	30000.00	EU
Ao no Kanata no Four Rhythm	PSV	2016	Adventure	Unknown	0.00	EU
Motor Trend presents Lotus Challenge	XB	2003	Racing	Xicat Interactive	10000.00	EU
Mystery Trackers: The Void	PC	2011	Puzzle	Focus Home Interactive	20000.00	EU
Trine 2	WiiU	2012	Platform	Atlus	30000.00	EU
Bleach DS 4th: Flame Bringer	DS	2009	Action	Sega	0.00	EU
Pacific Liberator	Wii	2009	Action	Zoo Games	0.00	EU
Botanicula	PC	2012	Adventure	Daedalic Entertainment	20000.00	EU
Parfait	PSV	2015	Adventure	TGL	0.00	EU
Tago Akira no Atama no Taisou Dai-2-Shuu: Ginga Oudan Nazotoki Adventure	DS	2009	Adventure	Level 5	0.00	EU
The King of Fighters Portable '94~'98: Chapter of Orochi	PSP	2010	Fighting	SNK Playmore	0.00	EU
Puzzle Challenge: Crosswords and More!	Wii	2009	Puzzle	Crave Entertainment	0.00	EU
Nisenochigiri: Omoide no Saki e	PSP	2011	Adventure	Idea Factory	0.00	EU
Rugby League Live	X360	2010	Sports	Home Entertainment Suppliers	20000.00	EU
Age of Conan: Rise of the Godslayer	PC	2010	Role-Playing	Funcom	20000.00	EU
Totally Spies! Totally Party	PC	2008	Misc	Ubisoft	20000.00	EU
Battlefield Vietnam	PC	2004	Shooter	Electronic Arts	20000.00	EU
In Cold Blood	PS	2000	Adventure	Sony Computer Entertainment	10000.00	EU
Mega Minis Volume 2	PSP	2011	Misc	Sony Computer Entertainment	20000.00	EU
Kamigami no Asobi	PSP	2013	Adventure	Broccoli	0.00	EU
Fireblade	GC	2002	Action	Midway Games	10000.00	EU
Kong: King of Atlantis	GBA	2005	Action	THQ	10000.00	EU
Kidou Senshi V Gundam	SNES	1994	Action	Namco Bandai Games	0.00	EU
Ganbare Goemon: Toukai Douchuu Ooedo Tengurigaeshi no Maki	DS	2005	Action	Konami Digital Entertainment	0.00	EU
The Settlers II 10th Anniversary	PC	2006	Action	Ubisoft	20000.00	EU
Wrestle Angels: Survivor 2	PS2	2008	Fighting	Tryfirst	0.00	EU
Onechanbara Z Kagura	X360	2012	Action	D3Publisher	0.00	EU
Ride	PC	2015	Racing	Milestone S.r.l.	30000.00	EU
The King of Fighters 02/03	XB	2005	Fighting	SNK Playmore	10000.00	EU
ESPN Winter X Games: Snowboarding 2002	XB	2002	Sports	Konami Digital Entertainment	10000.00	EU
Betty Boop's Double Shift	DS	2007	Puzzle	Zoo Digital Publishing	0.00	EU
Warhammer: Mark of Chaos	PC	2006	Strategy	Deep Silver	20000.00	EU
Tsuku Monogatari	PSP	2011	Adventure	FuRyu	0.00	EU
Vitamin Z	PS2	2009	Adventure	D3Publisher	0.00	EU
Kaitou Tenshi Twin Angel: Toki to Sekai no Meikyuu	PSP	2011	Adventure	Alchemist	0.00	EU
Shin Koihime Musou: Otome Ryouran * Sangokushi Engi - Wu-Hen	PSP	2010	Adventure	Yeti	0.00	EU
Harukanaru Toki no Naka de 5: Kazahanaki	PSP	2012	Role-Playing	Ackkstudios	0.00	EU
Tom and Jerry in War of the Whiskers	XB	N/A	Fighting	Unknown	10000.00	EU
Nobunaga no Yabou DS 2	DS	2008	Strategy	Tecmo Koei	0.00	EU
The IdolM@ster: Gravure For You! Vol. 6	PS3	2012	Action	Namco Bandai Games	0.00	EU
Schlag den Raab	PC	2010	Misc	Namco Bandai Games	20000.00	EU
Ghostbusters (2016)	PS4	2016	Action	Activision	0.00	EU
Secrets of the Titanic	DS	2012	Action	Avanquest Software	20000.00	EU
Metal Saga: Hagane no Kisetsu	DS	2006	Role-Playing	Success	0.00	EU
Animaniacs: The Great Edgar Hunt	GC	2005	Platform	Ignition Entertainment	10000.00	EU
Safari Adventures: Africa	DS	2008	Adventure	Neko Entertainment	0.00	EU
Harukanaru Toki no Naka de 6	PSV	2015	Action	Tecmo Koei	0.00	EU
Dream Club Zero Portable	PSV	2011	Simulation	D3Publisher	0.00	EU
Samurai Warriors 2	PS3	2013	Action	Tecmo Koei	0.00	EU
Cossacks: European Wars	PC	2001	Strategy	Strategy First	20000.00	EU
The Island of Dr. Frankenstein	Wii	2009	Adventure	Storm City Games	0.00	EU
TV Total Events	Wii	2011	Misc	7G//AMES	20000.00	EU
Battle Arena Toshinden URA	SAT	1995	Fighting	Sega	0.00	EU
Darius Burst: Chronicle Saviours	PSV	2016	Action	Kadokawa Games	0.00	EU
Biohazard: Revival Selection	X360	2011	Action	Capcom	0.00	EU
Labyrinth Cross Blood: Infinity	PSV	2013	Role-Playing	CyberFront	0.00	EU
Prince of Persia (2008)	PC	2008	Action	Ubisoft	20000.00	EU
Super Duper Sumos	GBA	N/A	Action	Unknown	10000.00	EU
HotBrain	PSP	2007	Puzzle	Midway Games	0.00	EU
